How many episodes had their first air date on March 6,2008?	SELECT COUNT(col0) FROM table_1_11220799_2 WHERE col1='March 6, 2008' 
What were the results of episodes with the first air date of March 6,2008?	SELECT col7 FROM table_1_11220799_2 WHERE col1='March 6, 2008' 
How many millions of viewers watched episode 15?	SELECT col6 FROM table_1_11230937_2 WHERE col1='15' 
How many millions of viewers watched the "Throwing Heat"episode?	SELECT col6 FROM table_1_11230937_2 WHERE col2='"Throwing Heat"' 
How many millions of viewers watched the episode directed by Anthony Hemingway?	SELECT col6 FROM table_1_11230937_2 WHERE col3='Anthony Hemingway' 
The Catalog number is 80809 what is the title?	SELECT col1 FROM table_1_11222744_2 WHERE col6='80809' 
where title is beginning callanetics ,what is the total of format ?	SELECT COUNT(col2) FROM table_1_11222744_2 WHERE col1='Beginning Callanetics' 
where catalog number is 81258 ,what are all the studio ?	SELECT col3 FROM table_1_11222744_2 WHERE col6='81258' 
where title is am/pm callanetics ,what are all the copyright information?	SELECT col5 FROM table_1_11222744_2 WHERE col1='AM/PM Callanetics' 
What was the score for the grand final date of September 24,1989?	SELECT col3 FROM table_1_11236195_2 WHERE col1='24 September 1989' 
What was the GF attendance at the location of Sydney Football Stadium,Sydney (6)?	SELECT COUNT(col6) FROM table_1_11236195_2 WHERE col5='Sydney Football Stadium , Sydney (6)' 
When the location was Sydney Football Stadium,Sydney(2)what was the GF Attendance?	SELECT col6 FROM table_1_11236195_2 WHERE col5='Sydney Football Stadium , Sydney (2)' 
Which losing team had a score of 24-12?	SELECT col4 FROM table_1_11236195_2 WHERE col3='24-12' 
What was the losing team in the 1993 season?	SELECT col4 FROM table_1_11236195_2 WHERE col0='1993' 
What was the score when Canterbury Bulldogs(6)was the winning team?	SELECT col3 FROM table_1_11236195_2 WHERE col2='Canterbury Bulldogs (6)' 
What was the compression ration when the engine was Wasp Jr. T1B2?	SELECT col4 FROM table_1_1123802_1 WHERE col0='Wasp Jr. T1B2' 
What is the compression ration when the continuous power is hp (kw)at 2,200 RPM and the octane rating is 80/87?	SELECT col4 FROM table_1_1123802_1 WHERE col1='hp (kW) at 2,200 RPM' AND col6='80/87' 
What is the compression ratio when the continuous power is hp (KW)at 2,200 RPM and the critical altitude is at sea level?	SELECT COUNT(col4) FROM table_1_1123802_1 WHERE col1='hp (kW) at 2,200 RPM' AND col2='sea level' 
When the engine is Wasp Jr. T1B2,what is the number needed for takeoff power?	SELECT COUNT(col3) FROM table_1_1123802_1 WHERE col0='Wasp Jr. T1B2' 
When critical altitude is sea level,what is the compression ration for a supercharger gear ratio of 7:1?	SELECT col4 FROM table_1_1123802_1 WHERE col2='sea level' AND col5='7:1' 
How many episodes aired on october 27,2008	SELECT COUNT(col1) FROM table_1_11235334_2 WHERE col2='October 27, 2008' 
The episode "chapter five: dressed to kill"had a weekly ranking of what?	SELECT col5 FROM table_1_11235334_2 WHERE col1='"Chapter Five: Dressed to Kill"' 
what is the most #that aired on september 29,2008?	SELECT MAX(col0) FROM table_1_11235334_2 WHERE col2='September 29, 2008' 
How many seasons did the canterbury bulldogs (8)win?	SELECT COUNT(col0) FROM table_1_11236195_5 WHERE col2='Canterbury Bulldogs (8)' 
How many teams lost at the sydney football stadium,sydney (11)?	SELECT COUNT(col4) FROM table_1_11236195_5 WHERE col5='Sydney Football Stadium , Sydney (11)' 
What was the date that the st. george-illawarra dragons lost?	SELECT col1 FROM table_1_11236195_5 WHERE col4='St. George-Illawarra Dragons' 
Who won the game that took place at stadium australia,sydney (10)?	SELECT col2 FROM table_1_11236195_5 WHERE col5='Stadium Australia , Sydney (10)' 
Brett kimmorley,who was chosen for the clive churchill medal belonged to what team?	SELECT col2 FROM table_1_11236195_5 WHERE col7='Brett Kimmorley' 
What time slots have a 6.3 rating	SELECT col3 FROM table_1_11244302_1 WHERE col4='6.3' 
What time slot is the episode "the way we weren't"in	SELECT col3 FROM table_1_11244302_1 WHERE col1='"The Way We Weren't"' 
What time slot is the episode "who's your daddy"in	SELECT col3 FROM table_1_11244302_1 WHERE col1='"Who's Your Daddy"' 
Which air date had an 11 share	SELECT col2 FROM table_1_11244302_1 WHERE col5='11' 
Which air date had the 18-49 rating/share of 3.3/9	SELECT col2 FROM table_1_11244302_1 WHERE col6='3.3/9' 
Which characters had their first experience in the episode "consequences"?	SELECT col0 FROM table_1_11240028_3 WHERE col3='"Consequences"' 
What episode had the last appearances of the late wife of mac taylor?	SELECT col4 FROM table_1_11240028_3 WHERE col2='Late wife of Mac Taylor' 
Which characters were portrayed by reed garrett?	SELECT col1 FROM table_1_11240028_3 WHERE col0='Reed Garrett' 
How many characters were portrayed by the informant of don flack?	SELECT COUNT(col1) FROM table_1_11240028_3 WHERE col2='Informant of Don Flack' 
What episode was the last appearance of the character,rikki sandoval?	SELECT col4 FROM table_1_11240028_3 WHERE col0='Rikki Sandoval' 
On which episode did actress Sela Ward make her last appearance?	SELECT col3 FROM table_1_11240028_1 WHERE col1='Sela Ward' 
Which actors first appeared in "Zoo York"?	SELECT col1 FROM table_1_11240028_1 WHERE col2='"Zoo York"' 
How many episodes did actress Vanessa Ferlito appear in?	SELECT col5 FROM table_1_11240028_1 WHERE col1='Vanessa Ferlito' 
Which actors first appeared in episode "Blink"1,2,3?	SELECT col1 FROM table_1_11240028_1 WHERE col2='"Blink" 1, 2, 3' 
What was the duration of Robert Joy's portrayal?	SELECT COUNT(col4) FROM table_1_11240028_1 WHERE col1='Robert Joy' 
Which episode did actor A. J. Buckley last appear in?	SELECT col3 FROM table_1_11240028_1 WHERE col1='A. J. Buckley' 
What is the least top division titles?	SELECT MIN(col6) FROM table_1_11250_4 WHERE 
What is the least number of seasons in top division?	SELECT MIN(col3) FROM table_1_11250_4 WHERE 
How many viewers (millions)were there for rank (week)20?	SELECT COUNT(col5) FROM table_1_11253290_2 WHERE col8='20' 
What is the rank (timeslot)with the episode name "dangerous liaisons"?	SELECT col6 FROM table_1_11253290_2 WHERE col1='"Dangerous Liaisons"' 
What is the lowest rank (night)for having viewers (millions)5.25?	SELECT MIN(col7) FROM table_1_11253290_2 WHERE col5='5.25' 
How many times was the episode named "conference call"?	SELECT COUNT(col0) FROM table_1_11253290_2 WHERE col1='"Conference Call"' 
How many times was the rank (night)11?	SELECT COUNT(col5) FROM table_1_11253290_2 WHERE col7='11' 
WHAT WAS THE AMOUNT OF CARBON DIOXIDE EMISSIONS IN 2006 IN THE COUNTRY WHOSE CO2 EMISSIONS (TONS PER PERSON)REACHED 1.4 IN 2OO7?	SELECT col1 FROM table_1_11251601_2 WHERE col4='1.4' 
HOW MANY TONS OF CO2 EMISSIONS DID RUSSIA PRODUCE IN 2006?	SELECT MAX(col1) FROM table_1_11251601_2 WHERE col0='Russia' 
WHAT PERCENTAGE OF GLOBAL TOTAL EMISSIONS DID INDIA PRODUCE?	SELECT col2 FROM table_1_11251601_2 WHERE col0='India' 
HOW MUCH IS THE PERCENTAGE OF GLOBAL TOTAL EMISSIONS IN THE COUNTRY THAT PRODUCED 4.9 TONS PER PERSON IN 2007?	SELECT col2 FROM table_1_11251601_2 WHERE col4='4.9' 
WHAT WAS THE AVERAGE EMISSION PER KM 2 IN INDIA?	SELECT MAX(col3) FROM table_1_11251601_2 WHERE col0='India' 
What is the rank number that aired october 26,2007?	SELECT col9 FROM table_1_11251109_3 WHERE col2='October 26, 2007' 
What is the season where the episdoe is "seeing other people"?	SELECT col4 FROM table_1_11251109_3 WHERE col1='" Seeing Other People "' 
What is the number of rank with the viewership of 5.96 million?	SELECT COUNT(col9) FROM table_1_11251109_3 WHERE col8='5.96' 
What is the rating of the episode of "the confession"?	SELECT col5 FROM table_1_11251109_3 WHERE col1='" The Confession "' 
What is the viewership on november 9,2007?	SELECT col8 FROM table_1_11251109_3 WHERE col2='November 9, 2007' 
How many platinum points were awarded when 6 gold points were awarded?	SELECT MAX(col1) FROM table_1_11254821_2 WHERE col2='6' 
What was the range of finishing position for 15 awarded platinum points?	SELECT col0 FROM table_1_11254821_2 WHERE col1='15' 
How many platinum points were awarded for 5th place?	SELECT MAX(col1) FROM table_1_11254821_2 WHERE col0='5th' 
How many platinum points were awarded when 70 silver points were awarded?	SELECT col1 FROM table_1_11254821_2 WHERE col3='70' 
How many platinum points were awarded when 9 gold points were awarded?	SELECT col1 FROM table_1_11254821_2 WHERE col2='9' 
How did the episode rank that had 2.65 million viewers?	SELECT col8 FROM table_1_11274401_2 WHERE col7='2.65' 
What was the share for the first episode that ranked 85?	SELECT MIN(col5) FROM table_1_11274401_2 WHERE col8='85' 
Which timeslot did episode no. 15 hold?	SELECT col3 FROM table_1_11274401_2 WHERE col0='15' 
What was the rank of the episode titled "Acid Queen"?	SELECT COUNT(col8) FROM table_1_11274401_2 WHERE col1='" Acid Queen "' 
How many episodes called "Greg Schmeg"had a rating/share of 18-49?	SELECT COUNT(col6) FROM table_1_11274401_2 WHERE col1='" Greg Schmeg "' 
What was the timeslot for the episode that aired on May 12,2009?	SELECT col3 FROM table_1_11274401_3 WHERE col2='May 12, 2009' 
What's the rank of the episode titled "I want my baby back"?	SELECT col8 FROM table_1_11274401_3 WHERE col1='" I Want My Baby Back "' 
What's the 18-49 (rating/share)of the episode that originally aired on May 5,2009?	SELECT col6 FROM table_1_11274401_3 WHERE col2='May 5, 2009' 
What's the total number of episodes whose original airings were viewed by 1.82 million viewers?	SELECT COUNT(col2) FROM table_1_11274401_3 WHERE col7='1.82' 
What's the rating of the episode originally aired on May 5,2009?	SELECT col4 FROM table_1_11274401_3 WHERE col2='May 5, 2009' 
What episode was seen by 2.05 million viewers?	SELECT col1 FROM table_1_11274401_3 WHERE col7='2.05' 
 what's the extroverted,relationship-oriented where extroverted,task-oriented is director	SELECT col6 FROM table_1_11256021_1 WHERE col5='Director' 
 what's the extroverted,relationship-oriented where moderate is introverted sanguine	SELECT col6 FROM table_1_11256021_1 WHERE col8='Introverted Sanguine' 
 what's the founder where moderate is ether	SELECT col1 FROM table_1_11256021_1 WHERE col8='ether' 
 what's the extroverted,relationship-oriented where date is c. 1928	SELECT col6 FROM table_1_11256021_1 WHERE col0='c. 1928' 
 who is the founder where date is c. 1900	SELECT col1 FROM table_1_11256021_1 WHERE col0='c. 1900' 
 what's the people-task orientation scale where extroverted,relationship-oriented is team type	SELECT col3 FROM table_1_11256021_1 WHERE col6='Team Type' 
What is the batting team where the runs are 276?	SELECT col3 FROM table_1_11303072_5 WHERE col1='276' 
Name the batting team at Durham	SELECT col3 FROM table_1_11303072_5 WHERE col4='Durham' 
What is the batting team with the batting partnets of thilina kandamby and rangana herath?	SELECT col3 FROM table_1_11303072_5 WHERE col2='Thilina Kandamby and Rangana Herath' 
What is the fielding team with 155 runs?	SELECT col4 FROM table_1_11303072_5 WHERE col1='155' 
What is the batting partners with runs of 226?	SELECT col2 FROM table_1_11303072_5 WHERE col1='226' 
What is the nationality of David Bairstow?	SELECT col3 FROM table_1_11303072_9 WHERE col2='David Bairstow' 
What are the players whose rank is 2?	SELECT col2 FROM table_1_11303072_9 WHERE col0='2' 
How many stumpings has Paul Nixon in his career?	SELECT col5 FROM table_1_11303072_9 WHERE col2='Paul Nixon' 
Where is Adam Gilchrist from?	SELECT col3 FROM table_1_11303072_9 WHERE col2='Adam Gilchrist' 
What are the title that have 19.48 million u.s. viewers?	SELECT col1 FROM table_1_1130632_1 WHERE col6='19.48' 
Which titles have 18.73 u.s. viewers.	SELECT col1 FROM table_1_1130632_1 WHERE col6='18.73' 
Who wrote all the shows with 18.73 u.s. viewers?	SELECT col3 FROM table_1_1130632_1 WHERE col6='18.73' 
What is the rank where the area is Los Angeles?	SELECT col0 FROM table_1_1131183_2 WHERE col2='Los Angeles' 
What is the number of jews where the rank is 1?	SELECT COUNT(col3) FROM table_1_1131183_2 WHERE col1='1' 
What is the number of jews asarb where the metro area is philadelphia?	SELECT col4 FROM table_1_1131183_2 WHERE col2='Philadelphia' 
what are all the open 1st viii with u15 6th iv being bgs	SELECT col1 FROM table_1_11318462_5 WHERE col12='BGS' 
what are all the u16 2nd viii with u15 3rd iv being bbc	SELECT col5 FROM table_1_11318462_5 WHERE col9='BBC' 
what are all the open 1st viii with u15 4th iv being gt	SELECT col1 FROM table_1_11318462_5 WHERE col10='GT' 
how many crew had u15 3rd iv being bgs and u15 1st iv being acgs and open 1st viii being acgs	SELECT COUNT(col0) FROM table_1_11318462_5 WHERE col9='BGS' AND col7='ACGS' AND col1='ACGS' 
what are all the u15 3rd iv with u15 4th iv being bbc	SELECT col9 FROM table_1_11318462_5 WHERE col10='BBC' 
how many open 2nd viii had u15 3rd iv being gt	SELECT COUNT(col2) FROM table_1_11318462_5 WHERE col9='GT' 
How many schools have an enrollment of 850?	SELECT COUNT(col3) FROM table_1_11318462_29 WHERE col2='850' 
What is the location of the school named Brisbane Girls' Grammar School?	SELECT col1 FROM table_1_11318462_29 WHERE col0='Brisbane Girls' Grammar School' 
How many schools are located in South Brisbane?	SELECT COUNT(col0) FROM table_1_11318462_29 WHERE col1='South Brisbane' 
When was SPLC founded?	SELECT MIN(col3) FROM table_1_11318462_29 WHERE col7='SPLC' 
What is the enrollment of STM which has been in competition since 1990?	SELECT COUNT(col2) FROM table_1_11318462_29 WHERE col8='1990' AND col7='STM' 
What number is the Monaco Grand Prix?	SELECT col0 FROM table_1_1132568_3 WHERE col1='Monaco Grand Prix' 
Who is in the pole position for the French Grand Prix?	SELECT col2 FROM table_1_1132568_3 WHERE col1='French Grand Prix' 
What are the numbers for the raceways that are constructed by Ferrari,with Michael Schumacher holding the fastest lap and pole position?	SELECT col0 FROM table_1_1132568_3 WHERE col3='Michael Schumacher' AND col5='Ferrari' AND col2='Michael Schumacher' 
How many on the list are called the Austrian Grand Prix?	SELECT COUNT(col0) FROM table_1_1132568_3 WHERE col1='Austrian Grand Prix' 
What number is the Canadian Grand Prix on the list?	SELECT col0 FROM table_1_1132568_3 WHERE col1='Canadian Grand Prix' 
What is the rd for the canadian grand prix?	SELECT col0 FROM table_1_1132588_3 WHERE col1='Canadian Grand Prix' 
What is the fastest lap for the european grand prix?	SELECT col3 FROM table_1_1132588_3 WHERE col1='European Grand Prix' 
What is the pole position for the ferrari at the austrian grand prix?	SELECT col2 FROM table_1_1132588_3 WHERE col5='Ferrari' AND col1='Austrian Grand Prix' 
What was the result of round 2r?	SELECT col7 FROM table_1_11326124_3 WHERE col2='2R' 
Who did Tina Pisnik verse?	SELECT col4 FROM table_1_11326124_3 WHERE col6='Tina Pisnik' 
How many rounds were 2r?	SELECT COUNT(col8) FROM table_1_11326124_3 WHERE col2='2R' 
Name the outcome for round 2r	SELECT col7 FROM table_1_11326124_3 WHERE col2='2R' 
what's the night rank with viewers (m)of 6.63	SELECT col8 FROM table_1_11354111_3 WHERE col6='6.63' 
what's the overall rank with viewers (m)of 7.44	SELECT col9 FROM table_1_11354111_3 WHERE col6='7.44' 
what's the overall rank with rating/share 1849 of 2.1/5	SELECT COUNT(col9) FROM table_1_11354111_3 WHERE col5='2.1/5' 
what's the night rank with rating of 6.2	SELECT col8 FROM table_1_11354111_3 WHERE col3='6.2' 
what's the viewers (m)with episode of "legacy"	SELECT col6 FROM table_1_11354111_3 WHERE col1='"Legacy"' 
What is the number of group b winner for francavilla?	SELECT COUNT(col2) FROM table_1_1137142_1 WHERE col3='Francavilla' 
What is the group a winner for modena?	SELECT col1 FROM table_1_1137142_1 WHERE col2='Modena' 
What is the group a winner for vis pesaro?	SELECT col1 FROM table_1_1137142_1 WHERE col3='Vis Pesaro' 
What group a winner was for nocerina?	SELECT col1 FROM table_1_1137142_1 WHERE col4='Nocerina' 
What was the group d winner for modena?	SELECT col4 FROM table_1_1137142_1 WHERE col2='Modena' 
Who had the fastest lap at the brazilian grand prix?	SELECT col3 FROM table_1_1137695_3 WHERE col1='Brazilian Grand Prix' 
Who was on the pole position at the monaco grand prix?	SELECT col2 FROM table_1_1137695_3 WHERE col1='Monaco Grand Prix' 
Who was the winning driver when Michael Schumacher had the pole and the fastest lap?	SELECT col4 FROM table_1_1137695_3 WHERE col3='Michael Schumacher' AND col2='Michael Schumacher' 
what are all the location where date is 5 april	SELECT col3 FROM table_1_1137704_2 WHERE col2='5 April' 
what are all the pole position where date is 26 july	SELECT col4 FROM table_1_1137704_2 WHERE col2='26 July' 
who are all the winning constructors where fastest lap is riccardo patrese and location is interlagos	SELECT col7 FROM table_1_1137704_2 WHERE col5='Riccardo Patrese' AND col3='Interlagos' 
what are all the report where winning constructor is williams - renault and grand prix is south african grand prix	SELECT col8 FROM table_1_1137704_2 WHERE col7='Williams - Renault' AND col1='South African Grand Prix' 
whatthe minimum round where grand prix is german grand prix	SELECT MIN(col0) FROM table_1_1137704_2 WHERE col1='German Grand Prix' 
what of the total number of date where grand prix is portuguese grand prix	SELECT COUNT(col2) FROM table_1_1137704_2 WHERE col1='Portuguese Grand Prix' 
What is the number of pole position with a round of 15?	SELECT COUNT(col4) FROM table_1_1137707_2 WHERE col0='15' 
What is the most round on september 9?	SELECT MAX(col0) FROM table_1_1137707_2 WHERE col2='9 September' 
What is the date of the circuit gilles villeneuve?	SELECT col2 FROM table_1_1137707_2 WHERE col3='Circuit Gilles Villeneuve' 
What is the number of pole position on march 11?	SELECT COUNT(col4) FROM table_1_1137707_2 WHERE col2='11 March' 
What is the location of thierry boutsen?	SELECT col3 FROM table_1_1137707_2 WHERE col5='Thierry Boutsen' 
What is the report of alain prost on june 24?	SELECT col8 FROM table_1_1137707_2 WHERE col6='Alain Prost' AND col2='24 June' 
Who had the pole position at the German Grand Prix?	SELECT col4 FROM table_1_1137718_2 WHERE col1='German Grand Prix' 
Which rd. occurred on 22 October?	SELECT MIN(col0) FROM table_1_1137718_2 WHERE col2='22 October' 
Who was the winning driver on 13 August?	SELECT col6 FROM table_1_1137718_2 WHERE col2='13 August' 
What was the fastest lap at the Mexican Grand Prix?	SELECT col5 FROM table_1_1137718_2 WHERE col1='Mexican Grand Prix' 
Which rd. took place at Hockenheimring?	SELECT MIN(col0) FROM table_1_1137718_2 WHERE col3='Hockenheimring' 
How many drivers had the fastest lap at Silverstone?	SELECT COUNT(col5) FROM table_1_1137718_2 WHERE col3='Silverstone' 
What is the percentage of Android use when Windows is 1.15%?	SELECT col4 FROM table_1_11381701_3 WHERE col8='1.15%' 
On which dates was the value of Bada 0.05%?	SELECT col1 FROM table_1_11381701_3 WHERE col7='0.05%' 
When the value of "other"is 0.7%,what is the percentage for Windows?	SELECT col8 FROM table_1_11381701_3 WHERE col9='0.7%' 
When Symbian/Series 40 is 0.40%,what is the percentage of "other"?	SELECT col9 FROM table_1_11381701_3 WHERE col6='0.40%' 
Which source shows Blackberry at 2.9%?	SELECT col0 FROM table_1_11381701_3 WHERE col5='2.9%' 
Which colleges have the english abbreviation MTC?	SELECT col0 FROM table_1_11390711_4 WHERE col3='MTC' 
What is the Japanese orthography for the English name National Farmers Academy?	SELECT col1 FROM table_1_11390711_4 WHERE col0='National Farmers Academy' 
What is the abbreviation for the college pronounced "koku daigakko"?	SELECT col3 FROM table_1_11390711_4 WHERE col2='Koku Daigakko' 
How many providers were founded in 1964?	SELECT COUNT(col4) FROM table_1_11390711_4 WHERE col5='1964' 
What is the Japanese orthography for National Fisheries University?	SELECT col1 FROM table_1_11390711_4 WHERE col0='National Fisheries University' 
What is the minimum number for the half marathon (womens)?	SELECT MIN(col5) FROM table_1_11391954_3 WHERE 
Whatis the total number of half marathon (mens)that represented kazakhstan?	SELECT COUNT(col4) FROM table_1_11391954_3 WHERE col0='Kazakhstan' 
What is amount of countries where half marathon (women)is larger than 1.0?	SELECT COUNT(col0) FROM table_1_11391954_3 WHERE col5>'1.0' 
How many times is Moldova the winner of half marathon (womens)?	SELECT COUNT(col5) FROM table_1_11391954_3 WHERE col0='Moldova' 
Which country has half marathon (womens)that is larger than 1.0?	SELECT col0 FROM table_1_11391954_3 WHERE col5>'1.0' 
What is the make of the car that won the brazilian grand prix?	SELECT col7 FROM table_1_1139087_2 WHERE col1='Brazilian Grand Prix' 
Who drove the fastest lap for round 8?	SELECT col5 FROM table_1_1139087_2 WHERE col0='8' 
What day was the grand prix in jerez?	SELECT col2 FROM table_1_1139087_2 WHERE col3='Jerez' 
What event was in detroit?	SELECT col1 FROM table_1_1139087_2 WHERE col3='Detroit' 
How many events did nigel mansell drive the fastest and a mclaren - honda win?	SELECT COUNT(col1) FROM table_1_1139087_2 WHERE col7='McLaren - Honda' AND col5='Nigel Mansell' 
What day is the french grand prix	SELECT col2 FROM table_1_1139087_2 WHERE col1='French Grand Prix' 
 who is the winners where season result is 7th	SELECT col1 FROM table_1_1139835_3 WHERE col7='7th' 
 who is the winners where season result is 9th	SELECT col1 FROM table_1_1139835_3 WHERE col7='9th' 
 what's the grand finalist where winners is collingwood	SELECT col2 FROM table_1_1139835_3 WHERE col1='Collingwood' 
 who is the season result where margin is 51	SELECT col7 FROM table_1_1139835_3 WHERE col6='51' 
 who is the grand finalist where scores is 11.11 (77) 10.8 (68)	SELECT col2 FROM table_1_1139835_3 WHERE col3='11.11 (77)  10.8 (68)' 
 who is the grand finalist where scores is 8.9 (57) 7.12 (54)	SELECT col2 FROM table_1_1139835_3 WHERE col3='8.9 (57)  7.12 (54)' 
what was the crowd when the scores are 10.12 (72) 8.11 (59)?	SELECT MAX(col5) FROM table_1_1139835_1 WHERE col3='10.12 (72)  8.11 (59)' 
what is the venue where the scores are 15.13 (103) 8.4 (52)?	SELECT col4 FROM table_1_1139835_1 WHERE col3='15.13 (103)  8.4 (52)' 
what is the venue where the margin is 4?	SELECT col4 FROM table_1_1139835_1 WHERE col6='4' 
what is the crowd when the grand finalist was south melbourne?	SELECT col5 FROM table_1_1139835_1 WHERE col2='South Melbourne' 
What was the location of 27 of april?	SELECT col3 FROM table_1_1140067_2 WHERE col2='27 April' 
What was the date for monaco grand prix?	SELECT col2 FROM table_1_1140067_2 WHERE col1='Monaco Grand Prix' 
What was the date for the pole position of alain prost?	SELECT col2 FROM table_1_1140067_2 WHERE col4='Alain Prost' 
What is the race winer of the portuguese grand prix?	SELECT col6 FROM table_1_1140067_2 WHERE col1='Portuguese Grand Prix' 
what's the race winner with date being 12 june	SELECT col6 FROM table_1_1140074_2 WHERE col2='12 June' 
what's the constructor with location being hockenheimring	SELECT col7 FROM table_1_1140074_2 WHERE col3='Hockenheimring' 
what's the race winner with location being jacarepagua	SELECT col6 FROM table_1_1140074_2 WHERE col3='Jacarepagua' 
what's the total number of race winner with rnd being 10	SELECT COUNT(col6) FROM table_1_1140074_2 WHERE col0='10' 
what's the pole position with location being hockenheimring	SELECT col4 FROM table_1_1140074_2 WHERE col3='Hockenheimring' 
what's the report with rnd being 4	SELECT col8 FROM table_1_1140074_2 WHERE col0='4' 
What venue has an attendance of 30824 at Essendon in 1984?	SELECT col4 FROM table_1_1139835_9 WHERE col1='Essendon' AND col5='30824' 
What other venue was a runner up to Hawthorn?	SELECT col4 FROM table_1_1139835_9 WHERE col2='Hawthorn' 
What is the other premiership when the runner up wis Geelong?	SELECT col6 FROM table_1_1139835_9 WHERE col2='Geelong' 
Who are all the runner ups when the score is 9.12 (66) 5.6 (36)?	SELECT col2 FROM table_1_1139835_9 WHERE col3='9.12 (66)  5.6 (36)' 
Who had the fastest lap in the race where Patrick Tambay was on the pole?	SELECT col5 FROM table_1_1140073_2 WHERE col4='Patrick Tambay' 
What race had Nelson Piquet on the pole and was in Nurburgring?	SELECT col1 FROM table_1_1140073_2 WHERE col4='Nelson Piquet' AND col3='Nurburgring' 
How many rounds did Patrick Tambay record the fastest lap?	SELECT COUNT(col0) FROM table_1_1140073_2 WHERE col5='Patrick Tambay' 
Which race is located in kyalami?	SELECT col1 FROM table_1_1140073_2 WHERE col3='Kyalami' 
What is the pole position of may 31?	SELECT col4 FROM table_1_1140077_2 WHERE col2='31 May' 
What is the location of march 15?	SELECT col3 FROM table_1_1140077_2 WHERE col2='15 March' 
What is the fastest lap with pole position of gilles villeneuve?	SELECT col5 FROM table_1_1140077_2 WHERE col4='Gilles Villeneuve' 
Who did the fastest lap in the dutch grand prix?	SELECT col5 FROM table_1_1140077_2 WHERE col1='Dutch Grand Prix' 
Who did the fastest lap with the race winner john watson?	SELECT col5 FROM table_1_1140077_2 WHERE col6='John Watson' 
What is the constructor for 9 May?	SELECT col7 FROM table_1_1140076_2 WHERE col2='9 May' 
What is the pole position for the race with the fastest lap by Nelson Piquet and the constructor is Ferrari?	SELECT col4 FROM table_1_1140076_2 WHERE col5='Nelson Piquet' AND col7='Ferrari' 
What is the report listed for the race in San Marino Grand Prix?	SELECT col8 FROM table_1_1140076_2 WHERE col1='San Marino Grand Prix' 
Who was the constructor in the location Monza?	SELECT col7 FROM table_1_1140076_2 WHERE col3='Monza' 
How many races had the pole position Alain Prost and the race winner Keke Rosberg?	SELECT COUNT(col1) FROM table_1_1140076_2 WHERE col4='Alain Prost' AND col6='Keke Rosberg' 
what's the report with location  osterreichring	SELECT col8 FROM table_1_1140080_2 WHERE col3='Osterreichring' 
what's the report with race argentine grand prix	SELECT col8 FROM table_1_1140080_2 WHERE col1='Argentine Grand Prix' 
what's the minimum rnd with race  italian grand prix	SELECT MIN(col0) FROM table_1_1140080_2 WHERE col1='Italian Grand Prix' 
what's the total number of report with date  29 april	SELECT COUNT(col8) FROM table_1_1140080_2 WHERE col2='29 April' 
what's the race winner with constructor  renault	SELECT col6 FROM table_1_1140080_2 WHERE col7='Renault' 
what's the date with rnd  1	SELECT col2 FROM table_1_1140080_2 WHERE col0='1' 
How many days is the Monaco Grand Prix?	SELECT COUNT(col2) FROM table_1_1140083_2 WHERE col1='Monaco Grand Prix' 
How many rounds were won with James Hunt as pole position and John Watson as fastest lap?	SELECT COUNT(col0) FROM table_1_1140083_2 WHERE col4='James Hunt' AND col5='John Watson' 
The Dijon-prenois had how many fastest laps?	SELECT COUNT(col5) FROM table_1_1140083_2 WHERE col3='Dijon-Prenois' 
What was the constructor for round 15?	SELECT col7 FROM table_1_1140083_2 WHERE col0='15' 
Who won the Brands Hatch circuit?	SELECT col3 FROM table_1_1140088_6 WHERE col1='Brands Hatch' 
Who constructed the I Italian Republic Grand Prix?	SELECT col4 FROM table_1_1140088_6 WHERE col0='I Italian Republic Grand Prix' 
What race was held at Oulton Park?	SELECT col0 FROM table_1_1140088_6 WHERE col1='Oulton Park' 
Did the I Brazilian Grand Prix have a report?	SELECT col5 FROM table_1_1140088_6 WHERE col0='I Brazilian Grand Prix' 
what is the race where the pole position is niki lauda and the date is 27 april?	SELECT col1 FROM table_1_1140085_2 WHERE col4='Niki Lauda' AND col2='27 April' 
what is the date where the constructor is ferrari and the location is anderstorp?	SELECT col2 FROM table_1_1140085_2 WHERE col7='Ferrari' AND col3='Anderstorp' 
how many times is the pole position niki lauda and the race is monaco grand prix?	SELECT COUNT(col0) FROM table_1_1140085_2 WHERE col4='Niki Lauda' AND col1='Monaco Grand Prix' 
what is the report where the location is kyalami?	SELECT col8 FROM table_1_1140085_2 WHERE col3='Kyalami' 
who is the pole position for the rnd 3	SELECT col4 FROM table_1_1140085_2 WHERE col0='3' 
what is the race where the fastest lap is by jean-pierre jarier?	SELECT col1 FROM table_1_1140085_2 WHERE col5='Jean-Pierre Jarier' 
What circuit did Clay Regazzoni win?	SELECT col1 FROM table_1_1140090_6 WHERE col3='Clay Regazzoni' 
What was the date when Chris Amon won?	SELECT col2 FROM table_1_1140090_6 WHERE col3='Chris Amon' 
What circuit is the Vi Rhein-Pokalrennen race in?	SELECT col1 FROM table_1_1140090_6 WHERE col0='VI Rhein-Pokalrennen' 
What date is listed at place 13	SELECT col3 FROM table_1_1140103_6 WHERE col0='13' 
What date has a solitudering circuit	SELECT col3 FROM table_1_1140103_6 WHERE col2='Solitudering' 
